state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
TO,Abreulândia/TO,1700251,3,Janssen,M,30-34,2609,12
TO,Abreulândia/TO,1700251,3,Janssen,M,35-39,2609,9
TO,Abreulândia/TO,1700251,3,Janssen,M,40-44,2609,5
TO,Abreulândia/TO,1700251,3,Janssen,M,45-49,2609,3
TO,Abreulândia/TO,1700251,3,Janssen,M,50-54,2609,1
TO,Abreulândia/TO,1700251,3,Janssen,M,55-59,2609,2
TO,Abreulândia/TO,1700251,3,Janssen,M,65-69,2609,2
TO,Abreulândia/TO,1700251,3,Janssen,M,70-74,2609,2
TO,Abreulândia/TO,1700251,3,Janssen,M,75-79,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,10-14,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,15-19,2609,4
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,20-24,2609,8
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,25-29,2609,12
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,30-34,2609,15
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,35-39,2609,17
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,40-44,2609,39
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,45-49,2609,36
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,50-54,2609,29
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,55-59,2609,21
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,60-64,2609,40
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,65-69,2609,23
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,70-74,2609,17
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,75-79,2609,13
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,80-84,2609,11
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,85-89,2609,4
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,F,90+,2609,2
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,10-14,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,15-19,2609,5
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,20-24,2609,10
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,25-29,2609,10
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,30-34,2609,8
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,35-39,2609,13
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,40-44,2609,24
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,45-49,2609,24
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,50-54,2609,22
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,55-59,2609,20
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,60-64,2609,32
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,65-69,2609,28
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,70-74,2609,33
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,75-79,2609,29
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,80-84,2609,13
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,85-89,2609,2
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech,M,90+,2609,2
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,15-19,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,20-24,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,25-29,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,30-34,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,40-44,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,50-54,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,55-59,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,60-64,2609,4
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,65-69,2609,8
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,70-74,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,F,80-84,2609,2
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,20-24,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,25-29,2609,4
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,35-39,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,45-49,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,50-54,2609,1
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,55-59,2609,2
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,60-64,2609,7
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,65-69,2609,11
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,70-74,2609,6
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,75-79,2609,3
TO,Abreulândia/TO,1700251,3,Pfizer/BioNTech - Bivalente,M,80-84,2609,3
TO,Abreulândia/TO,1700251,3,Sinovac,F,10-14,2609,2
TO,Abreulândia/TO,1700251,3,Sinovac,F,15-19,2609,9
TO,Abreulândia/TO,1700251,3,Sinovac,M,10-14,2609,9
TO,Abreulândia/TO,1700251,3,Sinovac,M,15-19,2609,6
TO,Abreulândia/TO,1700251,3,Sinovac,M,60-64,2609,1
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,15-19,7049,8
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,20-24,7049,27
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,25-29,7049,35
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,30-34,7049,26
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,35-39,7049,103
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,40-44,7049,100
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,45-49,7049,55
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,50-54,7049,34
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,55-59,7049,12
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,60-64,7049,3
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,65-69,7049,4
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,70-74,7049,2
TO,Aguiarnópolis/TO,1700301,0,Janssen,F,75-79,7049,1
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,15-19,7049,17
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,20-24,7049,65
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,25-29,7049,55
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,30-34,7049,52
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,35-39,7049,93
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,40-44,7049,102
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,45-49,7049,68
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,50-54,7049,42
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,55-59,7049,20
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,60-64,7049,6
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,65-69,7049,2
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,70-74,7049,2
TO,Aguiarnópolis/TO,1700301,0,Janssen,M,90+,7049,1
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,15-19,7049,8
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,20-24,7049,71
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,25-29,7049,76
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,30-34,7049,102
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,35-39,7049,76
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,40-44,7049,69
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,45-49,7049,55
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,50-54,7049,59
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,55-59,7049,63
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,60-64,7049,78
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,65-69,7049,25
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,70-74,7049,6
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,75-79,7049,2
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,F,80-84,7049,1
TO,Aguiarnópolis/TO,1700301,1,AstraZeneca,M,15-19,7049,16
