state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,0-4,17507,1
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,10-14,17507,400
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,15-19,17507,311
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,20-24,17507,2
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,35-39,17507,1
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,45-49,17507,1
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,5-9,17507,6
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,55-59,17507,1
AL,Anadia/AL,2700201,1,Pfizer/BioNTech,M,75-79,17507,2
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,F,0-4,17507,38
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,F,10-14,17507,34
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,F,5-9,17507,150
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,F,90+,17507,1
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,M,0-4,17507,57
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,M,10-14,17507,33
AL,Anadia/AL,2700201,1,Pfizer/BioNTech - Pediátrica,M,5-9,17507,166
AL,Anadia/AL,2700201,1,Sinovac,F,0-4,17507,99
AL,Anadia/AL,2700201,1,Sinovac,F,10-14,17507,184
AL,Anadia/AL,2700201,1,Sinovac,F,15-19,17507,242
AL,Anadia/AL,2700201,1,Sinovac,F,20-24,17507,158
AL,Anadia/AL,2700201,1,Sinovac,F,25-29,17507,381
AL,Anadia/AL,2700201,1,Sinovac,F,30-34,17507,161
AL,Anadia/AL,2700201,1,Sinovac,F,35-39,17507,309
AL,Anadia/AL,2700201,1,Sinovac,F,40-44,17507,273
AL,Anadia/AL,2700201,1,Sinovac,F,45-49,17507,86
AL,Anadia/AL,2700201,1,Sinovac,F,5-9,17507,334
AL,Anadia/AL,2700201,1,Sinovac,F,50-54,17507,53
AL,Anadia/AL,2700201,1,Sinovac,F,55-59,17507,41
AL,Anadia/AL,2700201,1,Sinovac,F,60-64,17507,179
AL,Anadia/AL,2700201,1,Sinovac,F,65-69,17507,208
AL,Anadia/AL,2700201,1,Sinovac,F,70-74,17507,179
AL,Anadia/AL,2700201,1,Sinovac,F,75-79,17507,78
AL,Anadia/AL,2700201,1,Sinovac,F,80-84,17507,44
AL,Anadia/AL,2700201,1,Sinovac,F,85-89,17507,6
AL,Anadia/AL,2700201,1,Sinovac,M,0-4,17507,132
AL,Anadia/AL,2700201,1,Sinovac,M,10-14,17507,194
AL,Anadia/AL,2700201,1,Sinovac,M,15-19,17507,221
AL,Anadia/AL,2700201,1,Sinovac,M,20-24,17507,122
AL,Anadia/AL,2700201,1,Sinovac,M,25-29,17507,283
AL,Anadia/AL,2700201,1,Sinovac,M,30-34,17507,137
AL,Anadia/AL,2700201,1,Sinovac,M,35-39,17507,216
AL,Anadia/AL,2700201,1,Sinovac,M,40-44,17507,208
AL,Anadia/AL,2700201,1,Sinovac,M,45-49,17507,70
AL,Anadia/AL,2700201,1,Sinovac,M,5-9,17507,302
AL,Anadia/AL,2700201,1,Sinovac,M,50-54,17507,51
AL,Anadia/AL,2700201,1,Sinovac,M,55-59,17507,49
AL,Anadia/AL,2700201,1,Sinovac,M,60-64,17507,186
AL,Anadia/AL,2700201,1,Sinovac,M,65-69,17507,167
AL,Anadia/AL,2700201,1,Sinovac,M,70-74,17507,128
AL,Anadia/AL,2700201,1,Sinovac,M,75-79,17507,63
AL,Anadia/AL,2700201,1,Sinovac,M,80-84,17507,42
AL,Anadia/AL,2700201,1,Sinovac,M,85-89,17507,2
AL,Anadia/AL,2700201,1,Sinovac,M,90+,17507,2
AL,Anadia/AL,2700201,2,AstraZeneca,F,10-14,17507,1
AL,Anadia/AL,2700201,2,AstraZeneca,F,15-19,17507,13
AL,Anadia/AL,2700201,2,AstraZeneca,F,20-24,17507,318
AL,Anadia/AL,2700201,2,AstraZeneca,F,25-29,17507,148
AL,Anadia/AL,2700201,2,AstraZeneca,F,30-34,17507,289
AL,Anadia/AL,2700201,2,AstraZeneca,F,35-39,17507,193
AL,Anadia/AL,2700201,2,AstraZeneca,F,40-44,17507,191
AL,Anadia/AL,2700201,2,AstraZeneca,F,45-49,17507,400
AL,Anadia/AL,2700201,2,AstraZeneca,F,50-54,17507,396
AL,Anadia/AL,2700201,2,AstraZeneca,F,55-59,17507,382
AL,Anadia/AL,2700201,2,AstraZeneca,F,60-64,17507,153
AL,Anadia/AL,2700201,2,AstraZeneca,F,65-69,17507,77
AL,Anadia/AL,2700201,2,AstraZeneca,F,70-74,17507,32
AL,Anadia/AL,2700201,2,AstraZeneca,F,75-79,17507,54
AL,Anadia/AL,2700201,2,AstraZeneca,F,80-84,17507,80
AL,Anadia/AL,2700201,2,AstraZeneca,F,85-89,17507,47
AL,Anadia/AL,2700201,2,AstraZeneca,F,90+,17507,22
AL,Anadia/AL,2700201,2,AstraZeneca,M,15-19,17507,17
AL,Anadia/AL,2700201,2,AstraZeneca,M,20-24,17507,304
AL,Anadia/AL,2700201,2,AstraZeneca,M,25-29,17507,151
AL,Anadia/AL,2700201,2,AstraZeneca,M,30-34,17507,252
AL,Anadia/AL,2700201,2,AstraZeneca,M,35-39,17507,207
AL,Anadia/AL,2700201,2,AstraZeneca,M,40-44,17507,193
AL,Anadia/AL,2700201,2,AstraZeneca,M,45-49,17507,301
AL,Anadia/AL,2700201,2,AstraZeneca,M,50-54,17507,307
AL,Anadia/AL,2700201,2,AstraZeneca,M,55-59,17507,331
AL,Anadia/AL,2700201,2,AstraZeneca,M,60-64,17507,132
AL,Anadia/AL,2700201,2,AstraZeneca,M,65-69,17507,78
AL,Anadia/AL,2700201,2,AstraZeneca,M,70-74,17507,41
AL,Anadia/AL,2700201,2,AstraZeneca,M,75-79,17507,35
AL,Anadia/AL,2700201,2,AstraZeneca,M,80-84,17507,36
AL,Anadia/AL,2700201,2,AstraZeneca,M,85-89,17507,31
AL,Anadia/AL,2700201,2,AstraZeneca,M,90+,17507,18
AL,Anadia/AL,2700201,2,Janssen,F,15-19,17507,2
AL,Anadia/AL,2700201,2,Janssen,F,20-24,17507,1
AL,Anadia/AL,2700201,2,Janssen,F,30-34,17507,5
AL,Anadia/AL,2700201,2,Janssen,F,35-39,17507,27
AL,Anadia/AL,2700201,2,Janssen,F,40-44,17507,7
AL,Anadia/AL,2700201,2,Janssen,F,45-49,17507,5
AL,Anadia/AL,2700201,2,Janssen,F,50-54,17507,1
AL,Anadia/AL,2700201,2,Janssen,F,55-59,17507,1
AL,Anadia/AL,2700201,2,Janssen,F,60-64,17507,1
AL,Anadia/AL,2700201,2,Janssen,F,80-84,17507,1
AL,Anadia/AL,2700201,2,Janssen,M,15-19,17507,1
AL,Anadia/AL,2700201,2,Janssen,M,25-29,17507,1
AL,Anadia/AL,2700201,2,Janssen,M,30-34,17507,2
AL,Anadia/AL,2700201,2,Janssen,M,35-39,17507,19
AL,Anadia/AL,2700201,2,Janssen,M,40-44,17507,8
AL,Anadia/AL,2700201,2,Janssen,M,45-49,17507,5
AL,Anadia/AL,2700201,2,Janssen,M,50-54,17507,1
AL,Anadia/AL,2700201,2,Janssen,M,55-59,17507,2
AL,Anadia/AL,2700201,2,Janssen,M,60-64,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,10-14,17507,320
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,15-19,17507,296
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,20-24,17507,16
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,25-29,17507,11
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,30-34,17507,5
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,35-39,17507,8
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,40-44,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,45-49,17507,6
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,50-54,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,55-59,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,60-64,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,65-69,17507,3
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,70-74,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,80-84,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,F,85-89,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,10-14,17507,326
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,15-19,17507,296
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,20-24,17507,17
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,25-29,17507,13
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,30-34,17507,4
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,35-39,17507,6
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,40-44,17507,4
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,45-49,17507,5
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,50-54,17507,3
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,55-59,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,60-64,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,65-69,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,70-74,17507,3
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,75-79,17507,2
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,80-84,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech,M,90+,17507,1
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,F,0-4,17507,18
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,F,10-14,17507,32
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,F,5-9,17507,106
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,M,0-4,17507,22
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,M,10-14,17507,30
AL,Anadia/AL,2700201,2,Pfizer/BioNTech - Pediátrica,M,5-9,17507,111
AL,Anadia/AL,2700201,2,Sinovac,F,0-4,17507,35
AL,Anadia/AL,2700201,2,Sinovac,F,10-14,17507,149
AL,Anadia/AL,2700201,2,Sinovac,F,15-19,17507,215
AL,Anadia/AL,2700201,2,Sinovac,F,20-24,17507,132
AL,Anadia/AL,2700201,2,Sinovac,F,25-29,17507,356
AL,Anadia/AL,2700201,2,Sinovac,F,30-34,17507,152
AL,Anadia/AL,2700201,2,Sinovac,F,35-39,17507,286
AL,Anadia/AL,2700201,2,Sinovac,F,40-44,17507,269
AL,Anadia/AL,2700201,2,Sinovac,F,45-49,17507,80
AL,Anadia/AL,2700201,2,Sinovac,F,5-9,17507,244
AL,Anadia/AL,2700201,2,Sinovac,F,50-54,17507,47
AL,Anadia/AL,2700201,2,Sinovac,F,55-59,17507,38
AL,Anadia/AL,2700201,2,Sinovac,F,60-64,17507,178
AL,Anadia/AL,2700201,2,Sinovac,F,65-69,17507,201
AL,Anadia/AL,2700201,2,Sinovac,F,70-74,17507,176
AL,Anadia/AL,2700201,2,Sinovac,F,75-79,17507,80
AL,Anadia/AL,2700201,2,Sinovac,F,80-84,17507,45
AL,Anadia/AL,2700201,2,Sinovac,F,85-89,17507,5
AL,Anadia/AL,2700201,2,Sinovac,F,90+,17507,1
AL,Anadia/AL,2700201,2,Sinovac,M,0-4,17507,69
AL,Anadia/AL,2700201,2,Sinovac,M,10-14,17507,147
AL,Anadia/AL,2700201,2,Sinovac,M,15-19,17507,200
AL,Anadia/AL,2700201,2,Sinovac,M,20-24,17507,99
AL,Anadia/AL,2700201,2,Sinovac,M,25-29,17507,246
AL,Anadia/AL,2700201,2,Sinovac,M,30-34,17507,130
AL,Anadia/AL,2700201,2,Sinovac,M,35-39,17507,189
AL,Anadia/AL,2700201,2,Sinovac,M,40-44,17507,194
AL,Anadia/AL,2700201,2,Sinovac,M,45-49,17507,61
AL,Anadia/AL,2700201,2,Sinovac,M,5-9,17507,204
AL,Anadia/AL,2700201,2,Sinovac,M,50-54,17507,49
AL,Anadia/AL,2700201,2,Sinovac,M,55-59,17507,41
AL,Anadia/AL,2700201,2,Sinovac,M,60-64,17507,183
AL,Anadia/AL,2700201,2,Sinovac,M,65-69,17507,165
AL,Anadia/AL,2700201,2,Sinovac,M,70-74,17507,127
AL,Anadia/AL,2700201,2,Sinovac,M,75-79,17507,65
AL,Anadia/AL,2700201,2,Sinovac,M,80-84,17507,41
AL,Anadia/AL,2700201,2,Sinovac,M,85-89,17507,3
AL,Anadia/AL,2700201,3,AstraZeneca,F,10-14,17507,11
AL,Anadia/AL,2700201,3,AstraZeneca,F,15-19,17507,32
AL,Anadia/AL,2700201,3,AstraZeneca,F,20-24,17507,83
AL,Anadia/AL,2700201,3,AstraZeneca,F,25-29,17507,60
AL,Anadia/AL,2700201,3,AstraZeneca,F,30-34,17507,76
AL,Anadia/AL,2700201,3,AstraZeneca,F,35-39,17507,117
AL,Anadia/AL,2700201,3,AstraZeneca,F,40-44,17507,167
AL,Anadia/AL,2700201,3,AstraZeneca,F,45-49,17507,172
AL,Anadia/AL,2700201,3,AstraZeneca,F,5-9,17507,1
AL,Anadia/AL,2700201,3,AstraZeneca,F,50-54,17507,163
AL,Anadia/AL,2700201,3,AstraZeneca,F,55-59,17507,163
AL,Anadia/AL,2700201,3,AstraZeneca,F,60-64,17507,87
AL,Anadia/AL,2700201,3,AstraZeneca,F,65-69,17507,68
AL,Anadia/AL,2700201,3,AstraZeneca,F,70-74,17507,41
AL,Anadia/AL,2700201,3,AstraZeneca,F,75-79,17507,31
AL,Anadia/AL,2700201,3,AstraZeneca,F,80-84,17507,21
AL,Anadia/AL,2700201,3,AstraZeneca,F,85-89,17507,7
AL,Anadia/AL,2700201,3,AstraZeneca,F,90+,17507,6
AL,Anadia/AL,2700201,3,AstraZeneca,M,10-14,17507,9
AL,Anadia/AL,2700201,3,AstraZeneca,M,15-19,17507,36
AL,Anadia/AL,2700201,3,AstraZeneca,M,20-24,17507,75
AL,Anadia/AL,2700201,3,AstraZeneca,M,25-29,17507,56
AL,Anadia/AL,2700201,3,AstraZeneca,M,30-34,17507,68
AL,Anadia/AL,2700201,3,AstraZeneca,M,35-39,17507,84
AL,Anadia/AL,2700201,3,AstraZeneca,M,40-44,17507,140
AL,Anadia/AL,2700201,3,AstraZeneca,M,45-49,17507,129
AL,Anadia/AL,2700201,3,AstraZeneca,M,50-54,17507,146
AL,Anadia/AL,2700201,3,AstraZeneca,M,55-59,17507,148
AL,Anadia/AL,2700201,3,AstraZeneca,M,60-64,17507,95
AL,Anadia/AL,2700201,3,AstraZeneca,M,65-69,17507,39
AL,Anadia/AL,2700201,3,AstraZeneca,M,70-74,17507,47
AL,Anadia/AL,2700201,3,AstraZeneca,M,75-79,17507,26
AL,Anadia/AL,2700201,3,AstraZeneca,M,80-84,17507,13
AL,Anadia/AL,2700201,3,AstraZeneca,M,85-89,17507,6
AL,Anadia/AL,2700201,3,AstraZeneca,M,90+,17507,4
AL,Anadia/AL,2700201,3,Janssen,F,15-19,17507,4
AL,Anadia/AL,2700201,3,Janssen,F,20-24,17507,4
AL,Anadia/AL,2700201,3,Janssen,F,25-29,17507,2
AL,Anadia/AL,2700201,3,Janssen,F,30-34,17507,1
AL,Anadia/AL,2700201,3,Janssen,F,35-39,17507,12
AL,Anadia/AL,2700201,3,Janssen,F,40-44,17507,5
AL,Anadia/AL,2700201,3,Janssen,F,45-49,17507,2
AL,Anadia/AL,2700201,3,Janssen,F,60-64,17507,1
AL,Anadia/AL,2700201,3,Janssen,F,65-69,17507,1
AL,Anadia/AL,2700201,3,Janssen,F,70-74,17507,2
AL,Anadia/AL,2700201,3,Janssen,F,75-79,17507,1
AL,Anadia/AL,2700201,3,Janssen,M,15-19,17507,3
AL,Anadia/AL,2700201,3,Janssen,M,20-24,17507,3
AL,Anadia/AL,2700201,3,Janssen,M,30-34,17507,1
AL,Anadia/AL,2700201,3,Janssen,M,35-39,17507,6
AL,Anadia/AL,2700201,3,Janssen,M,45-49,17507,4
AL,Anadia/AL,2700201,3,Janssen,M,55-59,17507,1
AL,Anadia/AL,2700201,3,Janssen,M,60-64,17507,3
AL,Anadia/AL,2700201,3,Janssen,M,65-69,17507,3
AL,Anadia/AL,2700201,3,Janssen,M,70-74,17507,2
AL,Anadia/AL,2700201,3,Janssen,M,75-79,17507,1
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,10-14,17507,83
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,15-19,17507,186
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,20-24,17507,200
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,25-29,17507,284
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,30-34,17507,280
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,35-39,17507,322
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,40-44,17507,390
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,45-49,17507,387
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,5-9,17507,1
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,50-54,17507,429
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,55-59,17507,374
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,60-64,17507,329
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,65-69,17507,288
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,70-74,17507,262
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,75-79,17507,162
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,80-84,17507,133
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,85-89,17507,68
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,F,90+,17507,23
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,10-14,17507,76
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,15-19,17507,150
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,20-24,17507,171
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,25-29,17507,185
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,30-34,17507,217
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,35-39,17507,222
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,40-44,17507,293
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,45-49,17507,283
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,50-54,17507,276
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,55-59,17507,335
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,60-64,17507,337
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,65-69,17507,274
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,70-74,17507,201
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,75-79,17507,116
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,80-84,17507,84
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,85-89,17507,40
AL,Anadia/AL,2700201,3,Pfizer/BioNTech,M,90+,17507,22
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,10-14,17507,4
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,15-19,17507,14
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,20-24,17507,29
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,25-29,17507,36
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,30-34,17507,22
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,35-39,17507,34
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,40-44,17507,37
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,45-49,17507,34
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,50-54,17507,29
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,55-59,17507,36
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,60-64,17507,56
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,65-69,17507,60
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,70-74,17507,81
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,75-79,17507,77
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,80-84,17507,44
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,85-89,17507,29
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,F,90+,17507,10
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,0-4,17507,1
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,10-14,17507,1
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,15-19,17507,7
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,20-24,17507,21
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,25-29,17507,16
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,30-34,17507,20
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,35-39,17507,29
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,40-44,17507,26
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,45-49,17507,26
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,50-54,17507,27
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,55-59,17507,35
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,60-64,17507,75
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,65-69,17507,59
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,70-74,17507,69
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,75-79,17507,65
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,80-84,17507,27
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,85-89,17507,20
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Bivalente,M,90+,17507,3
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Pediátrica,F,0-4,17507,3
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Pediátrica,F,10-14,17507,6
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Pediátrica,F,5-9,17507,19
AL,Anadia/AL,2700201,3,Pfizer/BioNTech - Pediátrica,M,0-4,17507,5
