state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech,M,75-79,15249,2
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech,M,80-84,15249,2
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,F,0-4,15249,38
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,F,10-14,15249,45
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,F,15-19,15249,3
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,F,5-9,15249,111
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,M,0-4,15249,35
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,M,10-14,15249,39
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,M,15-19,15249,4
RR,Alto Alegre/RR,1400050,1,Pfizer/BioNTech - Pediátrica,M,5-9,15249,132
RR,Alto Alegre/RR,1400050,1,Sinovac,F,0-4,15249,53
RR,Alto Alegre/RR,1400050,1,Sinovac,F,10-14,15249,185
RR,Alto Alegre/RR,1400050,1,Sinovac,F,15-19,15249,340
RR,Alto Alegre/RR,1400050,1,Sinovac,F,20-24,15249,575
RR,Alto Alegre/RR,1400050,1,Sinovac,F,25-29,15249,412
RR,Alto Alegre/RR,1400050,1,Sinovac,F,30-34,15249,354
RR,Alto Alegre/RR,1400050,1,Sinovac,F,35-39,15249,307
RR,Alto Alegre/RR,1400050,1,Sinovac,F,40-44,15249,287
RR,Alto Alegre/RR,1400050,1,Sinovac,F,45-49,15249,218
RR,Alto Alegre/RR,1400050,1,Sinovac,F,5-9,15249,246
RR,Alto Alegre/RR,1400050,1,Sinovac,F,50-54,15249,190
RR,Alto Alegre/RR,1400050,1,Sinovac,F,55-59,15249,140
RR,Alto Alegre/RR,1400050,1,Sinovac,F,60-64,15249,190
RR,Alto Alegre/RR,1400050,1,Sinovac,F,65-69,15249,153
RR,Alto Alegre/RR,1400050,1,Sinovac,F,70-74,15249,132
RR,Alto Alegre/RR,1400050,1,Sinovac,F,75-79,15249,63
RR,Alto Alegre/RR,1400050,1,Sinovac,F,80-84,15249,38
RR,Alto Alegre/RR,1400050,1,Sinovac,F,85-89,15249,21
RR,Alto Alegre/RR,1400050,1,Sinovac,F,90+,15249,12
RR,Alto Alegre/RR,1400050,1,Sinovac,M,0-4,15249,63
RR,Alto Alegre/RR,1400050,1,Sinovac,M,10-14,15249,179
RR,Alto Alegre/RR,1400050,1,Sinovac,M,15-19,15249,318
RR,Alto Alegre/RR,1400050,1,Sinovac,M,20-24,15249,536
RR,Alto Alegre/RR,1400050,1,Sinovac,M,25-29,15249,415
RR,Alto Alegre/RR,1400050,1,Sinovac,M,30-34,15249,321
RR,Alto Alegre/RR,1400050,1,Sinovac,M,35-39,15249,370
RR,Alto Alegre/RR,1400050,1,Sinovac,M,40-44,15249,237
RR,Alto Alegre/RR,1400050,1,Sinovac,M,45-49,15249,221
RR,Alto Alegre/RR,1400050,1,Sinovac,M,5-9,15249,312
RR,Alto Alegre/RR,1400050,1,Sinovac,M,50-54,15249,187
RR,Alto Alegre/RR,1400050,1,Sinovac,M,55-59,15249,155
RR,Alto Alegre/RR,1400050,1,Sinovac,M,60-64,15249,238
RR,Alto Alegre/RR,1400050,1,Sinovac,M,65-69,15249,223
RR,Alto Alegre/RR,1400050,1,Sinovac,M,70-74,15249,145
RR,Alto Alegre/RR,1400050,1,Sinovac,M,75-79,15249,98
RR,Alto Alegre/RR,1400050,1,Sinovac,M,80-84,15249,54
RR,Alto Alegre/RR,1400050,1,Sinovac,M,85-89,15249,28
RR,Alto Alegre/RR,1400050,1,Sinovac,M,90+,15249,12
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,10-14,15249,3
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,15-19,15249,86
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,20-24,15249,187
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,25-29,15249,151
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,30-34,15249,147
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,35-39,15249,171
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,40-44,15249,180
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,45-49,15249,173
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,5-9,15249,1
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,50-54,15249,139
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,55-59,15249,141
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,60-64,15249,23
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,65-69,15249,12
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,70-74,15249,6
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,75-79,15249,2
RR,Alto Alegre/RR,1400050,2,AstraZeneca,F,80-84,15249,1
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,0-4,15249,1
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,10-14,15249,1
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,15-19,15249,72
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,20-24,15249,178
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,25-29,15249,137
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,30-34,15249,158
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,35-39,15249,183
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,40-44,15249,200
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,45-49,15249,185
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,5-9,15249,1
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,50-54,15249,172
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,55-59,15249,179
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,60-64,15249,38
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,65-69,15249,11
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,70-74,15249,7
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,75-79,15249,6
RR,Alto Alegre/RR,1400050,2,AstraZeneca,M,80-84,15249,1
RR,Alto Alegre/RR,1400050,2,Janssen,F,35-39,15249,1
RR,Alto Alegre/RR,1400050,2,Janssen,F,45-49,15249,1
RR,Alto Alegre/RR,1400050,2,Janssen,F,50-54,15249,1
RR,Alto Alegre/RR,1400050,2,Janssen,M,45-49,15249,1
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,0-4,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,10-14,15249,347
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,15-19,15249,345
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,20-24,15249,59
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,25-29,15249,45
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,30-34,15249,42
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,35-39,15249,34
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,40-44,15249,30
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,45-49,15249,21
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,5-9,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,50-54,15249,19
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,55-59,15249,9
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,60-64,15249,7
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,65-69,15249,5
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,75-79,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,80-84,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,F,90+,15249,1
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,0-4,15249,3
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,10-14,15249,335
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,15-19,15249,352
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,20-24,15249,34
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,25-29,15249,28
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,30-34,15249,28
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,35-39,15249,24
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,40-44,15249,19
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,45-49,15249,22
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,5-9,15249,5
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,50-54,15249,17
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,55-59,15249,19
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,60-64,15249,8
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,65-69,15249,5
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,70-74,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,80-84,15249,3
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech,M,85-89,15249,1
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,F,0-4,15249,21
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,F,10-14,15249,33
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,F,15-19,15249,1
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,F,30-34,15249,1
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,F,5-9,15249,55
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,M,0-4,15249,22
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,M,10-14,15249,24
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,M,15-19,15249,2
RR,Alto Alegre/RR,1400050,2,Pfizer/BioNTech - Pediátrica,M,5-9,15249,42
RR,Alto Alegre/RR,1400050,2,Sinovac,F,0-4,15249,25
RR,Alto Alegre/RR,1400050,2,Sinovac,F,10-14,15249,101
RR,Alto Alegre/RR,1400050,2,Sinovac,F,15-19,15249,240
RR,Alto Alegre/RR,1400050,2,Sinovac,F,20-24,15249,473
RR,Alto Alegre/RR,1400050,2,Sinovac,F,25-29,15249,357
RR,Alto Alegre/RR,1400050,2,Sinovac,F,30-34,15249,312
RR,Alto Alegre/RR,1400050,2,Sinovac,F,35-39,15249,267
RR,Alto Alegre/RR,1400050,2,Sinovac,F,40-44,15249,247
RR,Alto Alegre/RR,1400050,2,Sinovac,F,45-49,15249,192
RR,Alto Alegre/RR,1400050,2,Sinovac,F,5-9,15249,111
RR,Alto Alegre/RR,1400050,2,Sinovac,F,50-54,15249,154
RR,Alto Alegre/RR,1400050,2,Sinovac,F,55-59,15249,119
RR,Alto Alegre/RR,1400050,2,Sinovac,F,60-64,15249,170
RR,Alto Alegre/RR,1400050,2,Sinovac,F,65-69,15249,145
RR,Alto Alegre/RR,1400050,2,Sinovac,F,70-74,15249,123
RR,Alto Alegre/RR,1400050,2,Sinovac,F,75-79,15249,57
RR,Alto Alegre/RR,1400050,2,Sinovac,F,80-84,15249,33
RR,Alto Alegre/RR,1400050,2,Sinovac,F,85-89,15249,17
RR,Alto Alegre/RR,1400050,2,Sinovac,F,90+,15249,10
RR,Alto Alegre/RR,1400050,2,Sinovac,M,0-4,15249,28
RR,Alto Alegre/RR,1400050,2,Sinovac,M,10-14,15249,99
RR,Alto Alegre/RR,1400050,2,Sinovac,M,15-19,15249,204
RR,Alto Alegre/RR,1400050,2,Sinovac,M,20-24,15249,414
RR,Alto Alegre/RR,1400050,2,Sinovac,M,25-29,15249,333
RR,Alto Alegre/RR,1400050,2,Sinovac,M,30-34,15249,285
RR,Alto Alegre/RR,1400050,2,Sinovac,M,35-39,15249,306
RR,Alto Alegre/RR,1400050,2,Sinovac,M,40-44,15249,223
RR,Alto Alegre/RR,1400050,2,Sinovac,M,45-49,15249,192
RR,Alto Alegre/RR,1400050,2,Sinovac,M,5-9,15249,117
RR,Alto Alegre/RR,1400050,2,Sinovac,M,50-54,15249,169
RR,Alto Alegre/RR,1400050,2,Sinovac,M,55-59,15249,130
RR,Alto Alegre/RR,1400050,2,Sinovac,M,60-64,15249,224
RR,Alto Alegre/RR,1400050,2,Sinovac,M,65-69,15249,216
RR,Alto Alegre/RR,1400050,2,Sinovac,M,70-74,15249,139
RR,Alto Alegre/RR,1400050,2,Sinovac,M,75-79,15249,85
RR,Alto Alegre/RR,1400050,2,Sinovac,M,80-84,15249,51
RR,Alto Alegre/RR,1400050,2,Sinovac,M,85-89,15249,24
RR,Alto Alegre/RR,1400050,2,Sinovac,M,90+,15249,7
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,15-19,15249,20
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,20-24,15249,57
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,25-29,15249,56
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,30-34,15249,36
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,35-39,15249,36
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,40-44,15249,44
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,45-49,15249,47
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,50-54,15249,34
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,55-59,15249,37
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,60-64,15249,25
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,65-69,15249,17
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,70-74,15249,12
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,75-79,15249,7
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,80-84,15249,2
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,85-89,15249,2
RR,Alto Alegre/RR,1400050,3,AstraZeneca,F,90+,15249,1
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,15-19,15249,23
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,20-24,15249,62
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,25-29,15249,59
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,30-34,15249,40
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,35-39,15249,47
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,40-44,15249,39
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,45-49,15249,49
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,50-54,15249,33
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,55-59,15249,43
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,60-64,15249,27
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,65-69,15249,28
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,70-74,15249,20
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,75-79,15249,24
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,80-84,15249,9
RR,Alto Alegre/RR,1400050,3,AstraZeneca,M,85-89,15249,4
RR,Alto Alegre/RR,1400050,3,Janssen,F,15-19,15249,4
RR,Alto Alegre/RR,1400050,3,Janssen,F,20-24,15249,17
RR,Alto Alegre/RR,1400050,3,Janssen,F,25-29,15249,10
RR,Alto Alegre/RR,1400050,3,Janssen,F,30-34,15249,14
RR,Alto Alegre/RR,1400050,3,Janssen,F,35-39,15249,18
RR,Alto Alegre/RR,1400050,3,Janssen,F,40-44,15249,19
RR,Alto Alegre/RR,1400050,3,Janssen,F,45-49,15249,16
RR,Alto Alegre/RR,1400050,3,Janssen,F,50-54,15249,8
RR,Alto Alegre/RR,1400050,3,Janssen,F,55-59,15249,9
RR,Alto Alegre/RR,1400050,3,Janssen,F,60-64,15249,6
RR,Alto Alegre/RR,1400050,3,Janssen,F,65-69,15249,3
RR,Alto Alegre/RR,1400050,3,Janssen,F,70-74,15249,6
RR,Alto Alegre/RR,1400050,3,Janssen,F,75-79,15249,4
RR,Alto Alegre/RR,1400050,3,Janssen,F,80-84,15249,2
RR,Alto Alegre/RR,1400050,3,Janssen,M,15-19,15249,7
RR,Alto Alegre/RR,1400050,3,Janssen,M,20-24,15249,8
RR,Alto Alegre/RR,1400050,3,Janssen,M,25-29,15249,10
RR,Alto Alegre/RR,1400050,3,Janssen,M,30-34,15249,4
RR,Alto Alegre/RR,1400050,3,Janssen,M,35-39,15249,13
RR,Alto Alegre/RR,1400050,3,Janssen,M,40-44,15249,17
RR,Alto Alegre/RR,1400050,3,Janssen,M,45-49,15249,20
RR,Alto Alegre/RR,1400050,3,Janssen,M,50-54,15249,7
RR,Alto Alegre/RR,1400050,3,Janssen,M,55-59,15249,12
RR,Alto Alegre/RR,1400050,3,Janssen,M,60-64,15249,12
RR,Alto Alegre/RR,1400050,3,Janssen,M,65-69,15249,10
RR,Alto Alegre/RR,1400050,3,Janssen,M,70-74,15249,5
RR,Alto Alegre/RR,1400050,3,Janssen,M,75-79,15249,8
RR,Alto Alegre/RR,1400050,3,Janssen,M,80-84,15249,1
RR,Alto Alegre/RR,1400050,3,Janssen,M,85-89,15249,2
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,0-4,15249,1
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,10-14,15249,75
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,15-19,15249,128
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,20-24,15249,207
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,25-29,15249,161
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,30-34,15249,171
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,35-39,15249,154
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,40-44,15249,183
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,45-49,15249,176
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,5-9,15249,5
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,50-54,15249,141
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,55-59,15249,151
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,60-64,15249,128
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,65-69,15249,114
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,70-74,15249,82
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,75-79,15249,55
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,80-84,15249,33
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,85-89,15249,12
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,F,90+,15249,5
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,0-4,15249,2
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,10-14,15249,58
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,15-19,15249,106
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,20-24,15249,119
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,25-29,15249,114
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,30-34,15249,94
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,35-39,15249,139
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,40-44,15249,159
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,45-49,15249,146
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,5-9,15249,1
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,50-54,15249,144
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,55-59,15249,162
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,60-64,15249,181
RR,Alto Alegre/RR,1400050,3,Pfizer/BioNTech,M,65-69,15249,185
