state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,55-59,5489,23
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,60-64,5489,5
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,65-69,5489,4
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,70-74,5489,2
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,75-79,5489,2
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,F,80-84,5489,1
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,10-14,5489,142
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,15-19,5489,139
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,20-24,5489,99
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,25-29,5489,73
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,30-34,5489,59
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,35-39,5489,63
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,40-44,5489,52
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,45-49,5489,64
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,50-54,5489,59
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,55-59,5489,41
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,60-64,5489,15
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,65-69,5489,4
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,70-74,5489,3
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,75-79,5489,1
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech,M,90+,5489,1
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,F,0-4,5489,12
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,F,10-14,5489,40
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,F,5-9,5489,92
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,M,0-4,5489,22
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,M,10-14,5489,32
MS,Alcinópolis/MS,5000252,1,Pfizer/BioNTech - Pediátrica,M,5-9,5489,112
MS,Alcinópolis/MS,5000252,1,Sinovac,F,0-4,5489,37
MS,Alcinópolis/MS,5000252,1,Sinovac,F,10-14,5489,22
MS,Alcinópolis/MS,5000252,1,Sinovac,F,15-19,5489,11
MS,Alcinópolis/MS,5000252,1,Sinovac,F,20-24,5489,29
MS,Alcinópolis/MS,5000252,1,Sinovac,F,25-29,5489,23
MS,Alcinópolis/MS,5000252,1,Sinovac,F,30-34,5489,25
MS,Alcinópolis/MS,5000252,1,Sinovac,F,35-39,5489,17
MS,Alcinópolis/MS,5000252,1,Sinovac,F,40-44,5489,22
MS,Alcinópolis/MS,5000252,1,Sinovac,F,45-49,5489,16
MS,Alcinópolis/MS,5000252,1,Sinovac,F,5-9,5489,72
MS,Alcinópolis/MS,5000252,1,Sinovac,F,50-54,5489,15
MS,Alcinópolis/MS,5000252,1,Sinovac,F,55-59,5489,5
MS,Alcinópolis/MS,5000252,1,Sinovac,F,60-64,5489,30
MS,Alcinópolis/MS,5000252,1,Sinovac,F,65-69,5489,54
MS,Alcinópolis/MS,5000252,1,Sinovac,F,70-74,5489,47
MS,Alcinópolis/MS,5000252,1,Sinovac,F,75-79,5489,25
MS,Alcinópolis/MS,5000252,1,Sinovac,F,80-84,5489,11
MS,Alcinópolis/MS,5000252,1,Sinovac,F,85-89,5489,4
MS,Alcinópolis/MS,5000252,1,Sinovac,F,90+,5489,3
MS,Alcinópolis/MS,5000252,1,Sinovac,M,0-4,5489,34
MS,Alcinópolis/MS,5000252,1,Sinovac,M,10-14,5489,25
MS,Alcinópolis/MS,5000252,1,Sinovac,M,15-19,5489,21
MS,Alcinópolis/MS,5000252,1,Sinovac,M,20-24,5489,39
MS,Alcinópolis/MS,5000252,1,Sinovac,M,25-29,5489,28
MS,Alcinópolis/MS,5000252,1,Sinovac,M,30-34,5489,22
MS,Alcinópolis/MS,5000252,1,Sinovac,M,35-39,5489,12
MS,Alcinópolis/MS,5000252,1,Sinovac,M,40-44,5489,35
MS,Alcinópolis/MS,5000252,1,Sinovac,M,45-49,5489,24
MS,Alcinópolis/MS,5000252,1,Sinovac,M,5-9,5489,86
MS,Alcinópolis/MS,5000252,1,Sinovac,M,50-54,5489,19
MS,Alcinópolis/MS,5000252,1,Sinovac,M,55-59,5489,10
MS,Alcinópolis/MS,5000252,1,Sinovac,M,60-64,5489,19
MS,Alcinópolis/MS,5000252,1,Sinovac,M,65-69,5489,78
MS,Alcinópolis/MS,5000252,1,Sinovac,M,70-74,5489,54
MS,Alcinópolis/MS,5000252,1,Sinovac,M,75-79,5489,41
MS,Alcinópolis/MS,5000252,1,Sinovac,M,80-84,5489,28
MS,Alcinópolis/MS,5000252,1,Sinovac,M,85-89,5489,10
MS,Alcinópolis/MS,5000252,1,Sinovac,M,90+,5489,5
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,15-19,5489,13
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,20-24,5489,30
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,25-29,5489,38
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,30-34,5489,44
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,35-39,5489,58
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,40-44,5489,60
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,45-49,5489,86
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,50-54,5489,98
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,55-59,5489,93
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,60-64,5489,74
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,65-69,5489,9
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,70-74,5489,4
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,75-79,5489,2
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,80-84,5489,11
MS,Alcinópolis/MS,5000252,2,AstraZeneca,F,85-89,5489,2
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,15-19,5489,19
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,20-24,5489,24
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,25-29,5489,44
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,30-34,5489,36
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,35-39,5489,63
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,40-44,5489,63
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,45-49,5489,91
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,50-54,5489,90
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,55-59,5489,95
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,60-64,5489,89
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,65-69,5489,31
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,70-74,5489,4
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,75-79,5489,2
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,80-84,5489,11
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,85-89,5489,4
MS,Alcinópolis/MS,5000252,2,AstraZeneca,M,90+,5489,1
MS,Alcinópolis/MS,5000252,2,Janssen,M,20-24,5489,1
MS,Alcinópolis/MS,5000252,2,Janssen,M,35-39,5489,1
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,10-14,5489,91
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,15-19,5489,142
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,20-24,5489,82
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,25-29,5489,71
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,30-34,5489,97
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,35-39,5489,82
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,40-44,5489,103
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,45-49,5489,63
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,50-54,5489,40
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,55-59,5489,27
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,60-64,5489,11
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,65-69,5489,5
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,70-74,5489,3
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,F,75-79,5489,2
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,10-14,5489,109
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,15-19,5489,112
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,20-24,5489,72
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,25-29,5489,49
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,30-34,5489,73
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,35-39,5489,83
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,40-44,5489,57
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,45-49,5489,64
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,50-54,5489,73
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,55-59,5489,43
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,60-64,5489,17
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,65-69,5489,6
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,70-74,5489,3
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,75-79,5489,3
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech,M,85-89,5489,1
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,F,0-4,5489,6
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,F,10-14,5489,37
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,F,5-9,5489,66
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,M,0-4,5489,6
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,M,10-14,5489,34
MS,Alcinópolis/MS,5000252,2,Pfizer/BioNTech - Pediátrica,M,5-9,5489,69
MS,Alcinópolis/MS,5000252,2,Sinovac,F,0-4,5489,26
MS,Alcinópolis/MS,5000252,2,Sinovac,F,10-14,5489,20
MS,Alcinópolis/MS,5000252,2,Sinovac,F,15-19,5489,9
MS,Alcinópolis/MS,5000252,2,Sinovac,F,20-24,5489,25
MS,Alcinópolis/MS,5000252,2,Sinovac,F,25-29,5489,21
MS,Alcinópolis/MS,5000252,2,Sinovac,F,30-34,5489,23
MS,Alcinópolis/MS,5000252,2,Sinovac,F,35-39,5489,16
MS,Alcinópolis/MS,5000252,2,Sinovac,F,40-44,5489,22
MS,Alcinópolis/MS,5000252,2,Sinovac,F,45-49,5489,17
MS,Alcinópolis/MS,5000252,2,Sinovac,F,5-9,5489,61
MS,Alcinópolis/MS,5000252,2,Sinovac,F,50-54,5489,13
MS,Alcinópolis/MS,5000252,2,Sinovac,F,55-59,5489,5
MS,Alcinópolis/MS,5000252,2,Sinovac,F,60-64,5489,26
MS,Alcinópolis/MS,5000252,2,Sinovac,F,65-69,5489,58
MS,Alcinópolis/MS,5000252,2,Sinovac,F,70-74,5489,44
MS,Alcinópolis/MS,5000252,2,Sinovac,F,75-79,5489,23
MS,Alcinópolis/MS,5000252,2,Sinovac,F,80-84,5489,14
MS,Alcinópolis/MS,5000252,2,Sinovac,F,85-89,5489,4
MS,Alcinópolis/MS,5000252,2,Sinovac,F,90+,5489,3
MS,Alcinópolis/MS,5000252,2,Sinovac,M,0-4,5489,24
MS,Alcinópolis/MS,5000252,2,Sinovac,M,10-14,5489,28
MS,Alcinópolis/MS,5000252,2,Sinovac,M,15-19,5489,23
MS,Alcinópolis/MS,5000252,2,Sinovac,M,20-24,5489,36
MS,Alcinópolis/MS,5000252,2,Sinovac,M,25-29,5489,26
MS,Alcinópolis/MS,5000252,2,Sinovac,M,30-34,5489,22
MS,Alcinópolis/MS,5000252,2,Sinovac,M,35-39,5489,12
MS,Alcinópolis/MS,5000252,2,Sinovac,M,40-44,5489,33
MS,Alcinópolis/MS,5000252,2,Sinovac,M,45-49,5489,23
MS,Alcinópolis/MS,5000252,2,Sinovac,M,5-9,5489,57
MS,Alcinópolis/MS,5000252,2,Sinovac,M,50-54,5489,17
MS,Alcinópolis/MS,5000252,2,Sinovac,M,55-59,5489,9
MS,Alcinópolis/MS,5000252,2,Sinovac,M,60-64,5489,18
MS,Alcinópolis/MS,5000252,2,Sinovac,M,65-69,5489,78
MS,Alcinópolis/MS,5000252,2,Sinovac,M,70-74,5489,53
MS,Alcinópolis/MS,5000252,2,Sinovac,M,75-79,5489,43
MS,Alcinópolis/MS,5000252,2,Sinovac,M,80-84,5489,26
MS,Alcinópolis/MS,5000252,2,Sinovac,M,85-89,5489,11
MS,Alcinópolis/MS,5000252,2,Sinovac,M,90+,5489,5
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,15-19,5489,3
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,20-24,5489,6
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,25-29,5489,11
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,30-34,5489,3
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,35-39,5489,23
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,40-44,5489,39
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,45-49,5489,35
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,50-54,5489,28
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,55-59,5489,24
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,60-64,5489,15
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,65-69,5489,7
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,70-74,5489,5
MS,Alcinópolis/MS,5000252,3,AstraZeneca,F,75-79,5489,2
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,10-14,5489,1
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,15-19,5489,4
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,20-24,5489,3
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,25-29,5489,5
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,30-34,5489,7
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,35-39,5489,20
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,40-44,5489,19
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,45-49,5489,23
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,50-54,5489,32
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,55-59,5489,27
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,60-64,5489,20
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,65-69,5489,10
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,70-74,5489,4
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,75-79,5489,4
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,80-84,5489,4
MS,Alcinópolis/MS,5000252,3,AstraZeneca,M,85-89,5489,1
MS,Alcinópolis/MS,5000252,3,Janssen,F,20-24,5489,5
MS,Alcinópolis/MS,5000252,3,Janssen,F,25-29,5489,35
MS,Alcinópolis/MS,5000252,3,Janssen,F,30-34,5489,24
MS,Alcinópolis/MS,5000252,3,Janssen,F,35-39,5489,29
MS,Alcinópolis/MS,5000252,3,Janssen,F,40-44,5489,19
MS,Alcinópolis/MS,5000252,3,Janssen,F,45-49,5489,12
MS,Alcinópolis/MS,5000252,3,Janssen,F,50-54,5489,9
MS,Alcinópolis/MS,5000252,3,Janssen,F,55-59,5489,7
MS,Alcinópolis/MS,5000252,3,Janssen,F,60-64,5489,5
MS,Alcinópolis/MS,5000252,3,Janssen,F,70-74,5489,3
MS,Alcinópolis/MS,5000252,3,Janssen,M,15-19,5489,1
MS,Alcinópolis/MS,5000252,3,Janssen,M,20-24,5489,2
MS,Alcinópolis/MS,5000252,3,Janssen,M,25-29,5489,21
MS,Alcinópolis/MS,5000252,3,Janssen,M,30-34,5489,23
MS,Alcinópolis/MS,5000252,3,Janssen,M,35-39,5489,36
MS,Alcinópolis/MS,5000252,3,Janssen,M,40-44,5489,24
MS,Alcinópolis/MS,5000252,3,Janssen,M,45-49,5489,13
MS,Alcinópolis/MS,5000252,3,Janssen,M,50-54,5489,15
MS,Alcinópolis/MS,5000252,3,Janssen,M,55-59,5489,6
MS,Alcinópolis/MS,5000252,3,Janssen,M,60-64,5489,3
MS,Alcinópolis/MS,5000252,3,Janssen,M,65-69,5489,3
MS,Alcinópolis/MS,5000252,3,Janssen,M,80-84,5489,3
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,10-14,5489,16
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,15-19,5489,39
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,20-24,5489,69
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,25-29,5489,82
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,30-34,5489,109
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,35-39,5489,120
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,40-44,5489,152
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,45-49,5489,137
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,50-54,5489,157
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,55-59,5489,141
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,60-64,5489,124
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,65-69,5489,107
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,70-74,5489,70
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,75-79,5489,39
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,80-84,5489,36
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,85-89,5489,8
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,F,90+,5489,7
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,10-14,5489,19
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,15-19,5489,40
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,20-24,5489,53
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,25-29,5489,52
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,30-34,5489,69
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,35-39,5489,80
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,40-44,5489,107
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,45-49,5489,105
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,5-9,5489,1
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,50-54,5489,122
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,55-59,5489,140
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,60-64,5489,138
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,65-69,5489,145
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,70-74,5489,99
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,75-79,5489,77
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,80-84,5489,54
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,85-89,5489,24
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech,M,90+,5489,10
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,15-19,5489,6
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,20-24,5489,3
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,25-29,5489,10
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,30-34,5489,17
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,35-39,5489,26
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,40-44,5489,21
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,45-49,5489,29
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,50-54,5489,22
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,55-59,5489,24
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,60-64,5489,26
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,65-69,5489,24
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,70-74,5489,13
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,75-79,5489,11
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,80-84,5489,3
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,F,85-89,5489,2
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,15-19,5489,2
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,20-24,5489,9
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,25-29,5489,6
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,30-34,5489,3
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,35-39,5489,5
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,40-44,5489,14
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,45-49,5489,15
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,50-54,5489,20
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,55-59,5489,27
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,60-64,5489,20
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,65-69,5489,25
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,70-74,5489,23
MS,Alcinópolis/MS,5000252,3,Pfizer/BioNTech - Bivalente,M,75-79,5489,22
