state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
PA,Abaetetuba/PA,1500107,1,Janssen,M,15-19,160439,3
PA,Abaetetuba/PA,1500107,1,Janssen,M,20-24,160439,2
PA,Abaetetuba/PA,1500107,1,Janssen,M,25-29,160439,1
PA,Abaetetuba/PA,1500107,1,Janssen,M,30-34,160439,1
PA,Abaetetuba/PA,1500107,1,Janssen,M,35-39,160439,4
PA,Abaetetuba/PA,1500107,1,Janssen,M,45-49,160439,2
PA,Abaetetuba/PA,1500107,1,Janssen,M,55-59,160439,1
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,0-4,160439,2
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,10-14,160439,4168
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,15-19,160439,3890
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,20-24,160439,251
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,25-29,160439,196
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,30-34,160439,145
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,35-39,160439,129
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,40-44,160439,86
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,45-49,160439,73
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,5-9,160439,38
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,50-54,160439,52
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,55-59,160439,37
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,60-64,160439,20
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,65-69,160439,16
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,70-74,160439,11
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,75-79,160439,12
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,80-84,160439,10
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,F,85-89,160439,3
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,0-4,160439,1
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,10-14,160439,4212
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,15-19,160439,3973
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,20-24,160439,216
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,25-29,160439,205
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,30-34,160439,175
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,35-39,160439,158
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,40-44,160439,121
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,45-49,160439,97
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,5-9,160439,66
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,50-54,160439,68
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,55-59,160439,50
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,60-64,160439,24
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,65-69,160439,15
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,70-74,160439,14
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,75-79,160439,10
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,80-84,160439,5
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,85-89,160439,3
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech,M,90+,160439,2
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,0-4,160439,733
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,10-14,160439,295
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,15-19,160439,1
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,20-24,160439,1
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,25-29,160439,2
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,35-39,160439,2
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,F,5-9,160439,1839
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,M,0-4,160439,744
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,M,10-14,160439,321
PA,Abaetetuba/PA,1500107,1,Pfizer/BioNTech - Pediátrica,M,5-9,160439,1897
PA,Abaetetuba/PA,1500107,1,Sinovac,F,0-4,160439,454
PA,Abaetetuba/PA,1500107,1,Sinovac,F,10-14,160439,2019
PA,Abaetetuba/PA,1500107,1,Sinovac,F,15-19,160439,734
PA,Abaetetuba/PA,1500107,1,Sinovac,F,20-24,160439,1334
PA,Abaetetuba/PA,1500107,1,Sinovac,F,25-29,160439,1261
PA,Abaetetuba/PA,1500107,1,Sinovac,F,30-34,160439,1054
PA,Abaetetuba/PA,1500107,1,Sinovac,F,35-39,160439,801
PA,Abaetetuba/PA,1500107,1,Sinovac,F,40-44,160439,677
PA,Abaetetuba/PA,1500107,1,Sinovac,F,45-49,160439,576
PA,Abaetetuba/PA,1500107,1,Sinovac,F,5-9,160439,3745
PA,Abaetetuba/PA,1500107,1,Sinovac,F,50-54,160439,410
PA,Abaetetuba/PA,1500107,1,Sinovac,F,55-59,160439,300
PA,Abaetetuba/PA,1500107,1,Sinovac,F,60-64,160439,1339
PA,Abaetetuba/PA,1500107,1,Sinovac,F,65-69,160439,827
PA,Abaetetuba/PA,1500107,1,Sinovac,F,70-74,160439,338
PA,Abaetetuba/PA,1500107,1,Sinovac,F,75-79,160439,730
PA,Abaetetuba/PA,1500107,1,Sinovac,F,80-84,160439,260
PA,Abaetetuba/PA,1500107,1,Sinovac,F,85-89,160439,152
PA,Abaetetuba/PA,1500107,1,Sinovac,F,90+,160439,249
PA,Abaetetuba/PA,1500107,1,Sinovac,M,0-4,160439,554
PA,Abaetetuba/PA,1500107,1,Sinovac,M,10-14,160439,2173
PA,Abaetetuba/PA,1500107,1,Sinovac,M,15-19,160439,665
PA,Abaetetuba/PA,1500107,1,Sinovac,M,20-24,160439,1197
PA,Abaetetuba/PA,1500107,1,Sinovac,M,25-29,160439,1147
PA,Abaetetuba/PA,1500107,1,Sinovac,M,30-34,160439,819
PA,Abaetetuba/PA,1500107,1,Sinovac,M,35-39,160439,799
PA,Abaetetuba/PA,1500107,1,Sinovac,M,40-44,160439,654
PA,Abaetetuba/PA,1500107,1,Sinovac,M,45-49,160439,551
PA,Abaetetuba/PA,1500107,1,Sinovac,M,5-9,160439,3743
PA,Abaetetuba/PA,1500107,1,Sinovac,M,50-54,160439,384
PA,Abaetetuba/PA,1500107,1,Sinovac,M,55-59,160439,343
PA,Abaetetuba/PA,1500107,1,Sinovac,M,60-64,160439,1260
PA,Abaetetuba/PA,1500107,1,Sinovac,M,65-69,160439,939
PA,Abaetetuba/PA,1500107,1,Sinovac,M,70-74,160439,389
PA,Abaetetuba/PA,1500107,1,Sinovac,M,75-79,160439,606
PA,Abaetetuba/PA,1500107,1,Sinovac,M,80-84,160439,205
PA,Abaetetuba/PA,1500107,1,Sinovac,M,85-89,160439,115
PA,Abaetetuba/PA,1500107,1,Sinovac,M,90+,160439,131
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,10-14,160439,9
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,15-19,160439,1716
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,20-24,160439,5245
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,25-29,160439,5473
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,30-34,160439,5297
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,35-39,160439,5391
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,40-44,160439,4738
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,45-49,160439,3719
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,5-9,160439,7
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,50-54,160439,3166
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,55-59,160439,2457
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,60-64,160439,1352
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,65-69,160439,1166
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,70-74,160439,1095
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,75-79,160439,349
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,80-84,160439,487
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,85-89,160439,204
PA,Abaetetuba/PA,1500107,2,AstraZeneca,F,90+,160439,54
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,0-4,160439,1
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,10-14,160439,7
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,15-19,160439,1817
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,20-24,160439,5089
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,25-29,160439,5123
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,30-34,160439,4871
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,35-39,160439,4777
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,40-44,160439,4147
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,45-49,160439,3589
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,5-9,160439,3
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,50-54,160439,3030
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,55-59,160439,2518
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,60-64,160439,1240
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,65-69,160439,1219
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,70-74,160439,1062
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,75-79,160439,295
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,80-84,160439,335
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,85-89,160439,141
PA,Abaetetuba/PA,1500107,2,AstraZeneca,M,90+,160439,39
PA,Abaetetuba/PA,1500107,2,Janssen,F,10-14,160439,1
PA,Abaetetuba/PA,1500107,2,Janssen,F,15-19,160439,41
PA,Abaetetuba/PA,1500107,2,Janssen,F,20-24,160439,176
PA,Abaetetuba/PA,1500107,2,Janssen,F,25-29,160439,209
PA,Abaetetuba/PA,1500107,2,Janssen,F,30-34,160439,254
PA,Abaetetuba/PA,1500107,2,Janssen,F,35-39,160439,293
PA,Abaetetuba/PA,1500107,2,Janssen,F,40-44,160439,352
PA,Abaetetuba/PA,1500107,2,Janssen,F,45-49,160439,283
PA,Abaetetuba/PA,1500107,2,Janssen,F,50-54,160439,238
PA,Abaetetuba/PA,1500107,2,Janssen,F,55-59,160439,180
PA,Abaetetuba/PA,1500107,2,Janssen,F,60-64,160439,72
PA,Abaetetuba/PA,1500107,2,Janssen,F,65-69,160439,43
PA,Abaetetuba/PA,1500107,2,Janssen,F,70-74,160439,20
PA,Abaetetuba/PA,1500107,2,Janssen,F,75-79,160439,20
PA,Abaetetuba/PA,1500107,2,Janssen,F,80-84,160439,9
PA,Abaetetuba/PA,1500107,2,Janssen,F,85-89,160439,5
PA,Abaetetuba/PA,1500107,2,Janssen,F,90+,160439,3
PA,Abaetetuba/PA,1500107,2,Janssen,M,10-14,160439,3
PA,Abaetetuba/PA,1500107,2,Janssen,M,15-19,160439,43
PA,Abaetetuba/PA,1500107,2,Janssen,M,20-24,160439,108
PA,Abaetetuba/PA,1500107,2,Janssen,M,25-29,160439,156
PA,Abaetetuba/PA,1500107,2,Janssen,M,30-34,160439,178
PA,Abaetetuba/PA,1500107,2,Janssen,M,35-39,160439,218
PA,Abaetetuba/PA,1500107,2,Janssen,M,40-44,160439,275
PA,Abaetetuba/PA,1500107,2,Janssen,M,45-49,160439,234
PA,Abaetetuba/PA,1500107,2,Janssen,M,50-54,160439,215
PA,Abaetetuba/PA,1500107,2,Janssen,M,55-59,160439,184
PA,Abaetetuba/PA,1500107,2,Janssen,M,60-64,160439,70
PA,Abaetetuba/PA,1500107,2,Janssen,M,65-69,160439,64
PA,Abaetetuba/PA,1500107,2,Janssen,M,70-74,160439,36
PA,Abaetetuba/PA,1500107,2,Janssen,M,75-79,160439,27
PA,Abaetetuba/PA,1500107,2,Janssen,M,80-84,160439,7
PA,Abaetetuba/PA,1500107,2,Janssen,M,85-89,160439,4
PA,Abaetetuba/PA,1500107,2,Janssen,M,90+,160439,4
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,10-14,160439,3034
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,15-19,160439,3388
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,20-24,160439,488
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,25-29,160439,477
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,30-34,160439,407
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,35-39,160439,394
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,40-44,160439,356
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,45-49,160439,282
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,5-9,160439,10
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,50-54,160439,241
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,55-59,160439,218
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,60-64,160439,127
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,65-69,160439,85
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,70-74,160439,66
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,75-79,160439,53
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,80-84,160439,61
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,85-89,160439,30
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,F,90+,160439,14
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,0-4,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,10-14,160439,2998
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,15-19,160439,3398
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,20-24,160439,304
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,25-29,160439,356
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,30-34,160439,331
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,35-39,160439,343
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,40-44,160439,279
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,45-49,160439,237
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,5-9,160439,11
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,50-54,160439,214
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,55-59,160439,177
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,60-64,160439,118
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,65-69,160439,77
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,70-74,160439,63
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,75-79,160439,35
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,80-84,160439,49
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,85-89,160439,17
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech,M,90+,160439,10
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,0-4,160439,292
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,10-14,160439,207
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,15-19,160439,4
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,20-24,160439,4
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,25-29,160439,3
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,30-34,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,35-39,160439,2
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,45-49,160439,2
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,5-9,160439,971
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,F,70-74,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,0-4,160439,331
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,10-14,160439,234
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,15-19,160439,3
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,25-29,160439,2
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,30-34,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,5-9,160439,989
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,50-54,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,55-59,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,60-64,160439,1
PA,Abaetetuba/PA,1500107,2,Pfizer/BioNTech - Pediátrica,M,65-69,160439,2
PA,Abaetetuba/PA,1500107,2,Sinovac,F,0-4,160439,210
PA,Abaetetuba/PA,1500107,2,Sinovac,F,10-14,160439,1675
PA,Abaetetuba/PA,1500107,2,Sinovac,F,15-19,160439,635
PA,Abaetetuba/PA,1500107,2,Sinovac,F,20-24,160439,1185
PA,Abaetetuba/PA,1500107,2,Sinovac,F,25-29,160439,1182
PA,Abaetetuba/PA,1500107,2,Sinovac,F,30-34,160439,1046
PA,Abaetetuba/PA,1500107,2,Sinovac,F,35-39,160439,857
PA,Abaetetuba/PA,1500107,2,Sinovac,F,40-44,160439,797
PA,Abaetetuba/PA,1500107,2,Sinovac,F,45-49,160439,685
PA,Abaetetuba/PA,1500107,2,Sinovac,F,5-9,160439,2767
PA,Abaetetuba/PA,1500107,2,Sinovac,F,50-54,160439,604
PA,Abaetetuba/PA,1500107,2,Sinovac,F,55-59,160439,544
PA,Abaetetuba/PA,1500107,2,Sinovac,F,60-64,160439,1560
PA,Abaetetuba/PA,1500107,2,Sinovac,F,65-69,160439,1067
PA,Abaetetuba/PA,1500107,2,Sinovac,F,70-74,160439,481
PA,Abaetetuba/PA,1500107,2,Sinovac,F,75-79,160439,805
PA,Abaetetuba/PA,1500107,2,Sinovac,F,80-84,160439,312
PA,Abaetetuba/PA,1500107,2,Sinovac,F,85-89,160439,186
PA,Abaetetuba/PA,1500107,2,Sinovac,F,90+,160439,266
PA,Abaetetuba/PA,1500107,2,Sinovac,M,0-4,160439,218
PA,Abaetetuba/PA,1500107,2,Sinovac,M,10-14,160439,1710
PA,Abaetetuba/PA,1500107,2,Sinovac,M,15-19,160439,476
PA,Abaetetuba/PA,1500107,2,Sinovac,M,20-24,160439,936
PA,Abaetetuba/PA,1500107,2,Sinovac,M,25-29,160439,880
PA,Abaetetuba/PA,1500107,2,Sinovac,M,30-34,160439,693
PA,Abaetetuba/PA,1500107,2,Sinovac,M,35-39,160439,719
PA,Abaetetuba/PA,1500107,2,Sinovac,M,40-44,160439,666
PA,Abaetetuba/PA,1500107,2,Sinovac,M,45-49,160439,581
PA,Abaetetuba/PA,1500107,2,Sinovac,M,5-9,160439,2770
PA,Abaetetuba/PA,1500107,2,Sinovac,M,50-54,160439,506
PA,Abaetetuba/PA,1500107,2,Sinovac,M,55-59,160439,467
PA,Abaetetuba/PA,1500107,2,Sinovac,M,60-64,160439,1406
PA,Abaetetuba/PA,1500107,2,Sinovac,M,65-69,160439,1144
PA,Abaetetuba/PA,1500107,2,Sinovac,M,70-74,160439,517
PA,Abaetetuba/PA,1500107,2,Sinovac,M,75-79,160439,643
PA,Abaetetuba/PA,1500107,2,Sinovac,M,80-84,160439,243
PA,Abaetetuba/PA,1500107,2,Sinovac,M,85-89,160439,126
PA,Abaetetuba/PA,1500107,2,Sinovac,M,90+,160439,144
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,10-14,160439,6
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,15-19,160439,523
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,20-24,160439,1710
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,25-29,160439,1788
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,30-34,160439,1820
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,35-39,160439,1865
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,40-44,160439,1588
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,45-49,160439,1229
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,5-9,160439,1
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,50-54,160439,986
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,55-59,160439,824
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,60-64,160439,900
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,65-69,160439,684
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,70-74,160439,373
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,75-79,160439,209
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,80-84,160439,158
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,85-89,160439,90
PA,Abaetetuba/PA,1500107,3,AstraZeneca,F,90+,160439,68
PA,Abaetetuba/PA,1500107,3,AstraZeneca,M,10-14,160439,5
PA,Abaetetuba/PA,1500107,3,AstraZeneca,M,15-19,160439,492
PA,Abaetetuba/PA,1500107,3,AstraZeneca,M,20-24,160439,1391
